"측정일자","도로변구분","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20190527","일반도로","청계천로","23","0.028","0.028","0.6","0.004"
"20190527","일반도로","도산대로","23","0.037","0.016","0.9","0.004"
"20190527","중앙차로","강남대로","26","0.029","0.041","0.4","0.004"
"20190527","경계","세곡","19","0.024","0.02","0.7","0.003"
"20190527","경계","행주","20","0.039","0.015","0.7","0.003"
"20190527","중앙차로","동작대로","29","0.028","0.035","0.4","0.005"
"20190527","고공","관악산","16","0.032","0.009","0.3","0.004"
"20190527","고공","북한산","23","0.03","0.011","0.7","0.003"
"20190527","전용차로","강변북로","26","0.019","0.032","0.2","0.004"
"20190527","고공","남산","27","0.043","0.013","0.8","0.005"
"20190527","일반도로","신촌로","26","0.028","0.033","0.5","0.003"
"20190527","일반도로","한강대로","37","0.019","0.028","0.4","0.004"
"20190527","일반도로","홍릉로","34","0.026","0.027","0.4","0.003"
"20190527","일반도로","영등포로","28","0.023","0.04","0.6","0.003"
"20190527","중앙차로","공항대로","21","0.026","0.027","0.4","0.005"
"20190527","일반도로","시흥대로","23","0.032","0.028","0.4","0.003"
"20190526","일반도로","시흥대로","39","0.044","0.04","0.6","0.005"
"20190526","고공","남산","43","0.057","0.024","0.9","0.006"
"20190526","중앙차로","공항대로","39","0.037","0.032","0.4","0.007"
"20190526","일반도로","영등포로","45","0.034","0.054","0.6","0.005"
"20190526","중앙차로","동작대로","48","0.039","0.047","0.5","0.006"
"20190526","일반도로","홍릉로","55","0.042","0.038","0.5","0.005"
"20190526","전용차로","정릉로","46","0.021","0.055","0.5","0.005"
"20190526","경계","궁동","39","0.036","0.03","0.6","0.005"
"20190526","전용차로","강변북로","47","0.024","0.054","0.4","0.004"
"20190526","일반도로","도산대로","45","0.047","0.024","1.1","0.005"
"20190526","일반도로","신촌로","47","0.034","0.055","0.7","0.005"
"20190526","일반도로","한강대로","54","0.027","0.042","0.5","0.005"
"20190526","일반도로","청계천로","37","0.046","0.034","0.5","0.005"
"20190526","중앙차로","강남대로","44","0.036","0.051","0.5","0.005"
"20190526","일반도로","천호대로","44","0.047","0.034","0.4","0.004"
"20190526","경계","세곡","33","0.041","0.027","0.7","0.004"
"20190526","경계","행주","36","0.047","0.023","0.8","0.005"
"20190526","고공","관악산","42","0.063","0.009","0.3","0.005"
"20190526","고공","북한산","38","0.049","0.013","0.7","0.004"
"20190526","일반도로","화랑로","48","0.029","0.04","0.3","0.003"
"20190526","일반도로","종로","36","0.043","0.033","0.5","0.005"
"20190525","고공","남산","85","0.075","0.024","1.1","0.008"
"20190525","일반도로","홍릉로","105","0.054","0.046","0.6","0.006"
"20190525","전용차로","정릉로","106","0.024","0.058","0.6","0.005"
"20190525","일반도로","종로","78","0.053","0.045","0.7","0.006"
"20190525","일반도로","청계천로","78","0.056","0.046","0.8","0.007"
"20190525","일반도로","한강대로","111","0.033","0.052","0.7","0.007"
"20190525","일반도로","도산대로","95","0.061","0.031","1.2","0.007"
"20190525","일반도로","천호대로","96","0.057","0.049","0.7","0.005"
"20190525","중앙차로","강남대로","96","0.043","0.067","0.6","0.005"
"20190525","일반도로","신촌로","86","0.05","0.061","0.9","0.007"
"20190525","일반도로","화랑로","94","0.039","0.043","0.4","0.003"
"20190525","경계","궁동","68","0.046","0.034","0.8","0.005"
"20190525","전용차로","강변북로","106","0.027","0.073","0.5","0.004"
"20190525","고공","북한산","79","0.054","0.015","0.9","0.004"
"20190525","고공","관악산","70","0.08","0.011","0.4","0.006"
"20190525","경계","행주","67","0.062","0.025","0.9","0.006"
"20190525","경계","세곡","67","0.049","0.032","0.9","0.004"
"20190525","일반도로","시흥대로","85","0.057","0.05","0.7","0.006"
"20190525","중앙차로","동작대로","105","0.047","0.065","0.7","0.007"
"20190525","일반도로","영등포로","92","0.043","0.067","0.9","0.007"
"20190525","중앙차로","공항대로","78","0.053","0.035","0.5","0.007"
"20190524","일반도로","한강대로","113","0.037","0.064","0.7","0.007"
"20190524","경계","세곡","65","0.062","0.043","0.9","0.005"
"20190524","일반도로","청계천로","77","0.061","0.066","0.9","0.008"
"20190524","일반도로","종로","76","0.061","0.059","0.8","0.006"
"20190524","일반도로","홍릉로","104","0.061","0.058","0.7","0.006"
"20190524","중앙차로","공항대로","81","0.041","0.069","0.7","0.008"
"20190524","일반도로","영등포로","94","0.044","0.085","0.9","0.007"
"20190524","일반도로","신촌로","84","0.05","0.081","0.9","0.008"
"20190524","중앙차로","동작대로","102","0.045","0.089","0.8","0.006"
"20190524","전용차로","강변북로","100","0.022","0.099","0.6","0.004"
"20190524","일반도로","시흥대로","85","0.057","0.075","0.8","0.006"
"20190524","전용차로","정릉로","93","0.02","0.075","0.7","0.004"
"20190524","중앙차로","강남대로","95","0.043","0.095","0.7","0.005"
"20190524","경계","궁동","76","0.05","0.053","0.8","0.005"
"20190524","일반도로","도산대로","99","0.06","0.048","1.3","0.007"
"20190524","고공","남산","93","0.083","0.038","1.2","0.009"
"20190524","고공","북한산","82","0.075","0.018","0.9","0.005"
"20190524","일반도로","화랑로","83","0.049","0.056","0.5","0.007"
"20190524","고공","관악산","100","0.089","0.014","0.5","0.005"
"20190524","일반도로","천호대로","83","0.062","0.064","0.7","0.005"
"20190524","경계","행주","70","0.063","0.039","1","0.007"
"20190523","고공","남산","80","0.087","0.026","1.1","0.008"
"20190523","일반도로","도산대로","92","0.067","0.036","1.3","0.008"
"20190523","고공","북한산","73","0.06","0.016","0.9","0.005"
"20190523","고공","관악산","88","0.067","0.013","0.5","0.006"
"20190523","일반도로","천호대로","71","0.052","0.055","0.7","0.005"
"20190523","일반도로","화랑로","73","0.038","0.05","0.4","0.007"
"20190523","중앙차로","공항대로","70","0.055","0.048","0.6","0.007"
"20190523","일반도로","종로","67","0.061","0.045","0.7","0.006"
"20190523","전용차로","강변북로","89","0.028","0.082","0.6","0.004"
"20190523","일반도로","영등포로","81","0.052","0.07","0.8","0.006"
"20190523","중앙차로","동작대로","96","0.05","0.068","0.7","0.008"
"20190523","일반도로","청계천로","68","0.057","0.055","0.9","0.007"
"20190523","일반도로","시흥대로","74","0.06","0.058","0.7","0.007"
"20190523","경계","행주","66","0.069","0.031","0.9","0.006"
"20190523","중앙차로","강남대로","81","0.04","0.076","0.7","0.006"
"20190523","전용차로","정릉로","86","0.023","0.085","0.6","0.004"
"20190523","경계","세곡","56","0.048","0.044","0.9","0.005"
"20190523","경계","궁동","66","0.05","0.041","0.8","0.005"
"20190523","일반도로","신촌로","74","0.055","0.074","0.9","0.007"
"20190523","일반도로","한강대로","105","0.041","0.052","0.7","0.006"
"20190523","일반도로","홍릉로","92","0.053","0.05","0.7","0.006"
"20190522","일반도로","천호대로","57","0.053","0.036","0.5","0.004"
"20190522","고공","관악산","46","0.069","0.009","0.3","0.005"
"20190522","고공","북한산","51","0.053","0.012","0.8","0.004"
"20190522","일반도로","신촌로","58","0.042","0.061","0.8","0.006"
"20190522","고공","남산","59","0.072","0.019","0.9","0.007"
"20190522","경계","궁동","55","0.044","0.032","0.6","0.005"
